"lemma","text.content","text.beginOffset","partOfSpeech.tag","dependencyEdge.headTokenIndex","dependencyEdge.label","text_id","bigram","trigram"
"n't","n't",-1,"ADV",37,"NEG",369,"n't even","n't even form"
"even","even",-1,"ADV",37,"ADVMOD",369,"even form","even form leave"
"form","formed",-1,"VERB",37,"ROOT",369,"form leave","form leave troops"
"leave","left",-1,"VERB",37,"ADVCL",369,"leave troops","leave troops behind"
"troops","troops",-1,"NOUN",40,"DOBJ",369,"troops behind","troops behind maybe"
"behind","behind",-1,"ADV",40,"ADVMOD",369,"behind maybe","behind maybe something"
"maybe","maybe",-1,"ADV",49,"ADVMOD",369,"maybe something","maybe something n't"
"something","something",-1,"NOUN",46,"CONJ",369,"something n't",NA
"n't","n't",-1,"ADV",60,"NEG",369,NA,NA
"i","I",-1,"PRON",6,"NSUBJ",370,"i say","i say long"
"say","saying",-1,"VERB",45,"ADVCL",370,"say long","say long time"
"long","long",-1,"ADJ",10,"AMOD",370,"long time","long time i"
"time","time",-1,"NOUN",7,"POBJ",370,"time i","time i think"
"i","I",-1,"PRON",14,"NSUBJ",370,"i think","i think will"
"think","think",-1,"VERB",6,"CONJ",370,"think will","think will agree"
"will","'ll",-1,"VERB",17,"AUX",370,"will agree","will agree i"
"agree","agree",-1,"VERB",14,"CCOMP",370,"agree i","agree i say"
"i","I",-1,"PRON",21,"NSUBJ",370,"i say","i say take"
"say","said",-1,"VERB",17,"ADVCL",370,"say take","say take oil"
"take","taken",-1,"VERB",17,"CONJ",370,"take oil","take oil take"
"oil","oil",-1,"NOUN",29,"DOBJ",370,"oil take","oil take oil"
"take","taken",-1,"VERB",6,"CONJ",370,"take oil","take oil isis"
"oil","oil",-1,"NOUN",37,"DOBJ",370,"oil isis","oil isis able"
"isis","ISIS",-1,"NOUN",45,"NSUBJ",370,"isis able","isis able form"
"able","able",-1,"ADJ",45,"ACOMP",370,"able form","able form either"
"form","form",-1,"VERB",46,"XCOMP",370,"form either","form either oil"
"either","either",-1,"ADV",48,"ADVMOD",370,"either oil","either oil primary"
"oil","oil",-1,"NOUN",54,"NSUBJ",370,"oil primary","oil primary source"
"primary","primary",-1,"ADJ",57,"AMOD",370,"primary source","primary source income"
"source","source",-1,"NOUN",54,"ATTR",370,"source income","source income now"
"income","income",-1,"NOUN",58,"POBJ",370,"income now","income now oil"
"now","now",-1,"ADV",64,"ADVMOD",370,"now oil","now oil place"
"oil","oil",-1,"NOUN",64,"DOBJ",370,"oil place","oil place include"
"place","place",-1,"NOUN",68,"POBJ",370,"place include","place include oil"
"include","including",-1,"VERB",66,"PREP",370,"include oil","include oil lot"
"oil","oil",-1,"NOUN",72,"POBJ",370,"oil lot","oil lot oil"
"lot","lot",-1,"NOUN",66,"APPOS",370,"lot oil","lot oil libya"
"oil","oil",-1,"NOUN",78,"POBJ",370,"oil libya","oil libya disaster"
"libya","Libya",-1,"NOUN",81,"POBJ",370,"libya disaster",NA
"disaster","disasters",-1,"NOUN",88,"POBJ",370,NA,NA
"secretary","Secretary",-1,"NOUN",1,"TITLE",371,"secretary clinton",NA
"clinton","Clinton",-1,"NOUN",1,"ROOT",371,NA,NA
"i","I",-1,"PRON",3,"NSUBJ",372,"i hope","i hope fact"
"hope","hope",-1,"VERB",3,"ROOT",372,"hope fact","hope fact checkers"
"fact","fact",-1,"NOUN",7,"NN",372,"fact checkers","fact checkers turn"
"checkers","checkers",-1,"NOUN",9,"NSUBJ",372,"checkers turn","checkers turn volume"
"turn","turning",-1,"VERB",3,"CCOMP",372,"turn volume","turn volume really"
"volume","volume",-1,"NOUN",9,"DOBJ",372,"volume really","volume really work"
"really","really",-1,"ADV",15,"ADVMOD",372,"really work","really work hard"
"work","working",-1,"VERB",9,"CONJ",372,"work hard","work hard donald"
"hard","hard",-1,"ADV",15,"ADVMOD",372,"hard donald","hard donald support"
"donald","Donald",-1,"NOUN",19,"NSUBJ",372,"donald support","donald support invasion"
"support","supported",-1,"VERB",19,"ROOT",372,"support invasion","support invasion iraq"
"invasion","invasion",-1,"NOUN",19,"DOBJ",372,"invasion iraq",NA
"iraq","Iraq",-1,"NOUN",22,"POBJ",372,NA,NA
"wrong","Wrong",-1,"ADJ",0,"ROOT",373,NA,NA
"absolutely","absolutely",-1,"ADV",3,"ADVMOD",374,"absolutely prove",NA
"prove","proved",-1,"VERB",3,"ROOT",374,NA,NA
"wrong","Wrong",-1,"ADJ",0,"ROOT",375,"wrong wrong",NA
"wrong","Wrong",-1,"ADJ",2,"ROOT",375,NA,NA
"he","He",-1,"PRON",2,"NSUBJ",376,"he actually","he actually advocate"
"actually","actually",-1,"ADV",2,"ADVMOD",376,"actually advocate","actually advocate action"
"advocate","advocated",-1,"VERB",2,"ROOT",376,"advocate action","advocate action take"
"action","actions",-1,"NOUN",3,"POBJ",376,"action take","action take libya"
"take","took",-1,"VERB",5,"RCMOD",376,"take libya","take libya urge"
"libya","Libya",-1,"NOUN",8,"POBJ",376,"libya urge","libya urge gadhafi"
"urge","urged",-1,"VERB",2,"CONJ",376,"urge gadhafi","urge gadhafi take"
"gadhafi","Gadhafi",-1,"NOUN",15,"NSUBJPASS",376,"gadhafi take","gadhafi take actually"
"take","taken",-1,"VERB",11,"CCOMP",376,"take actually","take actually business"
"actually","actually",-1,"ADV",20,"ADVMOD",376,"actually business","actually business time"
"business","business",-1,"NOUN",20,"DOBJ",376,"business time",NA
"time","time",-1,"NOUN",20,"TMOD",376,NA,NA
"large","larger",-1,"ADJ",3,"AMOD",377,"large point","large point say"
"point","point",-1,"NOUN",11,"NSUBJ",377,"point say","point say constantly"
"say","says",-1,"VERB",3,"CONJ",377,"say constantly","say constantly george"
"constantly","constantly",-1,"ADV",7,"ADVMOD",377,"constantly george","constantly george w."
"george","George",-1,"NOUN",14,"NN",377,"george w.","george w. bush"
"w.","W.",-1,"NOUN",14,"NN",377,"w. bush","w. bush make"
"bush","Bush",-1,"NOUN",15,"NSUBJ",377,"bush make","bush make agreement"
"make","made",-1,"VERB",11,"CCOMP",377,"make agreement","make agreement american"
"agreement","agreement",-1,"NOUN",15,"DOBJ",377,"agreement american","agreement american troops"
"american","American",-1,"ADJ",21,"AMOD",377,"american troops","american troops leave"
"troops","troops",-1,"NOUN",23,"NSUBJ",377,"troops leave","troops leave iraq"
"leave","leave",-1,"VERB",18,"PCOMP",377,"leave iraq","leave iraq barack"
"iraq","Iraq",-1,"NOUN",23,"DOBJ",377,"iraq barack","iraq barack obama"
"barack","Barack",-1,"NOUN",28,"NN",377,"barack obama",NA
"obama","Obama",-1,"NOUN",24,"DEP",377,NA,NA
"way","way",-1,"NOUN",12,"NSUBJ",378,"way american","way american troops"
"american","American",-1,"ADJ",6,"AMOD",378,"american troops","american troops stay"
"troops","troops",-1,"NOUN",9,"NSUBJ",378,"troops stay","troops stay iraq"
"stay","stayed",-1,"VERB",3,"RCMOD",378,"stay iraq","stay iraq get"
"iraq","Iraq",-1,"NOUN",10,"POBJ",378,"iraq get","iraq get agreement"
"get","get",-1,"VERB",12,"XCOMP",378,"get agreement","get agreement iraqi"
"agreement","agreement",-1,"NOUN",14,"DOBJ",378,"agreement iraqi","agreement iraqi government"
"iraqi","Iraqi",-1,"ADJ",22,"AMOD",378,"iraqi government","iraqi government protect"
"government","government",-1,"NOUN",17,"POBJ",378,"government protect","government protect troops"
"protect","protected",-1,"VERB",16,"RCMOD",378,"protect troops","protect troops iraqi"
"troops","troops",-1,"NOUN",26,"DOBJ",378,"troops iraqi","troops iraqi government"
"iraqi","Iraqi",-1,"ADJ",33,"AMOD",378,"iraqi government","iraqi government give"
"government","government",-1,"NOUN",36,"NSUBJ",378,"government give",NA
"give","give",-1,"VERB",12,"CONJ",378,NA,NA
"let","let",-1,"VERB",1,"ROOT",379,"let talk","let talk question"
"talk","talk",-1,"VERB",1,"CCOMP",379,"talk question","talk question ask"
"question","question",-1,"NOUN",4,"POBJ",379,"question ask","question ask lester"
"ask","asked",-1,"VERB",6,"RCMOD",379,"ask lester","ask lester question"
"lester","Lester",-1,"NOUN",6,"APPOS",379,"lester question","lester question ask"
"question","question",-1,"NOUN",16,"NSUBJ",379,"question ask","question ask united"
"ask","asked",-1,"VERB",13,"RCMOD",379,"ask united","ask united states"
"united","United",-1,"NOUN",26,"NN",379,"united states","united states important"
"states","States",-1,"NOUN",23,"POBJ",379,"states important","states important part"
"important","important",-1,"ADJ",33,"AMOD",379,"important part","important part how"
"part","part",-1,"NOUN",29,"ATTR",379,"part how","part how prevent"
"how","How",-1,"ADV",40,"ADVMOD",379,"how prevent","how prevent attack"
"prevent","prevent",-1,"VERB",40,"ROOT",379,"prevent attack","prevent attack how"
"attack","attacks",-1,"NOUN",40,"DOBJ",379,"attack how","attack how protect"
"how","How",-1,"ADV",46,"ADVMOD",379,"how protect","how protect person"
"protect","protect",-1,"VERB",46,"ROOT",379,"protect person",NA
"person","people",-1,"NOUN",46,"DOBJ",379,NA,NA
"i","I",-1,"PRON",2,"NSUBJ",380,"i think","i think get"
"think","think",-1,"VERB",2,"ROOT",380,"think get","think get intelligence"
"get","got",-1,"VERB",2,"CCOMP",380,"get intelligence","get intelligence surge"
"intelligence","intelligence",-1,"NOUN",10,"NN",380,"intelligence surge","intelligence surge look"
"surge","surge",-1,"NOUN",7,"DOBJ",380,"surge look","surge look scrap"
"look","looking",-1,"VERB",10,"RCMOD",380,"look scrap","look scrap information"
"scrap","scrap",-1,"NOUN",16,"POBJ",380,"scrap information","scrap information i"
"information","information",-1,"NOUN",19,"POBJ",380,"information i","information i proud"
"i","I",-1,"PRON",23,"NSUBJ",380,"i proud","i proud law"
"proud","proud",-1,"ADJ",23,"ACOMP",380,"proud law","proud law enforcement"
"law","law",-1,"NOUN",28,"NN",380,"law enforcement","law enforcement new"
"enforcement","enforcement",-1,"NOUN",26,"POBJ",380,"enforcement new","enforcement new york"
"new","New",-1,"NOUN",31,"NN",380,"new york","new york minnesota"
"york","York",-1,"NOUN",29,"POBJ",380,"york minnesota","york minnesota new"
"minnesota","Minnesota",-1,"NOUN",33,"POBJ",380,"minnesota new","minnesota new jersey"
"new","New",-1,"NOUN",38,"NN",380,"new jersey","new jersey you"
"jersey","Jersey",-1,"NOUN",36,"POBJ",380,"jersey you","jersey you know"
"you","You",-1,"PRON",41,"NSUBJ",380,"you know","you know respond"
"know","know",-1,"VERB",41,"ROOT",380,"know respond","know respond quickly"
"respond","responded",-1,"VERB",41,"PARATAXIS",380,"respond quickly","respond quickly professionally"
"quickly","quickly",-1,"ADV",44,"ADVMOD",380,"quickly professionally","quickly professionally attack"
"professionally","professionally",-1,"ADV",44,"ADVMOD",380,"professionally attack","professionally attack occur"
"attack","attacks",-1,"NOUN",50,"POBJ",380,"attack occur","attack occur rahami"
"occur","occurred",-1,"VERB",52,"RCMOD",380,"occur rahami","occur rahami bring"
"rahami","Rahami",-1,"NOUN",55,"POBJ",380,"rahami bring","rahami bring may"
"bring","brought",-1,"VERB",60,"ROOT",380,"bring may","bring may find"
"may","may",-1,"VERB",67,"AUX",380,"may find","may find information"
"find","find",-1,"VERB",67,"ROOT",380,"find information","find information still"
"information","information",-1,"NOUN",67,"DOBJ",380,"information still","information still alive"
"still","still",-1,"ADV",73,"ADVMOD",380,"still alive","still alive may"
"alive","alive",-1,"ADJ",73,"ACOMP",380,"alive may","alive may prove"
"may","may",-1,"VERB",79,"AUX",380,"may prove","may prove intelligence"
"prove","prove",-1,"VERB",73,"CCOMP",380,"prove intelligence","prove intelligence benefit"
"intelligence","intelligence",-1,"NOUN",84,"NN",380,"intelligence benefit",NA
"benefit","benefit",-1,"NOUN",81,"ATTR",380,NA,NA
"get","got",-1,"VERB",3,"ROOT",381,"get everything","get everything can"
"everything","everything",-1,"NOUN",5,"DOBJ",381,"everything can","everything can vacuum"
"can","can",-1,"VERB",6,"RCMOD",381,"can vacuum","can vacuum intelligence"
"vacuum","vacuum",-1,"VERB",5,"XCOMP",381,"vacuum intelligence","vacuum intelligence europe"
"intelligence","intelligence",-1,"NOUN",10,"DOBJ",381,"intelligence europe","intelligence europe middle"
"europe","Europe",-1,"NOUN",13,"POBJ",381,"europe middle","europe middle east"
"middle","Middle",-1,"NOUN",19,"NN",381,"middle east","middle east mean"
"east","East",-1,"NOUN",16,"POBJ",381,"east mean","east mean get"
"mean","means",-1,"VERB",22,"ROOT",381,"mean get","mean get work"
"get","got",-1,"VERB",22,"CCOMP",381,"get work","get work closely"
"work","work",-1,"VERB",25,"XCOMP",381,"work closely","work closely ally"
"closely","closely",-1,"ADV",27,"ADVMOD",381,"closely ally","closely ally something"
"ally","allies",-1,"NOUN",30,"POBJ",381,"ally something","ally something donald"
"something","something",-1,"NOUN",36,"ATTR",381,"something donald","something donald dismissive"
"donald","Donald",-1,"NOUN",41,"NSUBJ",381,"donald dismissive",NA
"dismissive","dismissive",-1,"ADJ",41,"ACOMP",381,NA,NA
"we","We",-1,"PRON",2,"NSUBJ",382,"we work","we work nato"
"work","working",-1,"VERB",2,"ROOT",382,"work nato","work nato long"
"nato","NATO",-1,"NOUN",3,"POBJ",382,"nato long","nato long military"
"long","longest",-1,"ADJ",9,"AMOD",382,"long military","long military alliance"
"military","military",-1,"ADJ",9,"AMOD",382,"military alliance","military alliance history"
"alliance","alliance",-1,"NOUN",4,"APPOS",382,"alliance history","alliance history world"
"history","history",-1,"NOUN",10,"POBJ",382,"history world","history world really"
"world","world",-1,"NOUN",13,"POBJ",382,"world really","world really turn"
"really","really",-1,"ADV",19,"ADVMOD",382,"really turn","really turn attention"
"turn","turn",-1,"VERB",2,"XCOMP",382,"turn attention","turn attention terrorism"
"attention","attention",-1,"NOUN",19,"DOBJ",382,"attention terrorism","attention terrorism we"
"terrorism","terrorism",-1,"NOUN",22,"POBJ",382,"terrorism we","terrorism we work"
"we","We",-1,"PRON",27,"NSUBJ",382,"we work","we work friend"
"work","working",-1,"VERB",44,"CSUBJ",382,"work friend","work friend middle"
"friend","friends",-1,"NOUN",28,"POBJ",382,"friend middle","friend middle east"
"middle","Middle",-1,"NOUN",34,"NN",382,"middle east","middle east many"
"east","East",-1,"NOUN",31,"POBJ",382,"east many","east many know"
"many","many",-1,"ADJ",30,"APPOS",382,"many know","many know muslim"
"know","know",-1,"VERB",27,"ADVCL",382,"know muslim","know muslim majority"
"muslim","Muslim",-1,"ADJ",47,"AMOD",382,"muslim majority","muslim majority nation"
"majority","majority",-1,"NOUN",47,"NN",382,"majority nation","majority nation donald"
"nation","nations",-1,"NOUN",44,"ATTR",382,"nation donald","nation donald consistently"
"donald","Donald",-1,"NOUN",52,"NSUBJ",382,"donald consistently","donald consistently insult"
"consistently","consistently",-1,"ADV",52,"ADVMOD",382,"consistently insult","consistently insult muslims"
"insult","insulted",-1,"VERB",52,"ROOT",382,"insult muslims","insult muslims abroad"
"muslims","Muslims",-1,"NOUN",52,"DOBJ",382,"muslims abroad","muslims abroad muslims"
"abroad","abroad",-1,"ADV",52,"ADVMOD",382,"abroad muslims","abroad muslims home"
"muslims","Muslims",-1,"NOUN",52,"DOBJ",382,"muslims home","muslims home need"
"home","home",-1,"NOUN",57,"POBJ",382,"home need","home need cooperate"
"need","need",-1,"VERB",52,"ADVCL",382,"need cooperate","need cooperate muslim"
"cooperate","cooperating",-1,"VERB",62,"XCOMP",382,"cooperate muslim","cooperate muslim nation"
"muslim","Muslim",-1,"ADJ",68,"AMOD",382,"muslim nation","muslim nation american"
"nation","nations",-1,"NOUN",66,"POBJ",382,"nation american","nation american muslim"
"american","American",-1,"ADJ",74,"AMOD",382,"american muslim","american muslim community"
"muslim","Muslim",-1,"ADJ",74,"AMOD",382,"muslim community",NA
"community","community",-1,"NOUN",70,"POBJ",382,NA,NA
"they","They",-1,"PRON",1,"NSUBJ",383,"they front","they front line"
"front","front",-1,"ADJ",5,"AMOD",383,"front line","front line they"
"line","lines",-1,"NOUN",2,"POBJ",383,"line they","line they can"
"they","They",-1,"PRON",9,"NSUBJ",383,"they can","they can provide"
"can","can",-1,"VERB",9,"AUX",383,"can provide","can provide information"
"provide","provide",-1,"VERB",9,"ROOT",383,"provide information","provide information us"
"information","information",-1,"NOUN",9,"DOBJ",383,"information us","information us may"
"us","us",-1,"PRON",11,"POBJ",383,"us may","us may get"
"may","might",-1,"VERB",17,"AUX",383,"may get","may get anywhere"
"get","get",-1,"VERB",9,"CCOMP",383,"get anywhere","get anywhere else"
"anywhere","anywhere",-1,"ADV",19,"ADVMOD",383,"anywhere else","anywhere else they"
"else","else",-1,"ADV",17,"ADVMOD",383,"else they","else they need"
"they","They",-1,"PRON",22,"NSUBJ",383,"they need","they need close"
"need","need",-1,"VERB",22,"ROOT",383,"need close","need close work"
"close","close",-1,"ADV",26,"ADVMOD",383,"close work","close work cooperation"
"work","working",-1,"VERB",27,"AMOD",383,"work cooperation","work cooperation law"
"cooperation","cooperation",-1,"NOUN",24,"DOBJ",383,"cooperation law","cooperation law enforcement"
"law","law",-1,"NOUN",30,"NN",383,"law enforcement","law enforcement community"
"enforcement","enforcement",-1,"NOUN",28,"POBJ",383,"enforcement community","enforcement community alienate"
"community","communities",-1,"NOUN",31,"POBJ",383,"community alienate","community alienate push"
"alienate","alienated",-1,"VERB",24,"DEP",383,"alienate push","alienate push away"
"push","pushed",-1,"VERB",37,"CONJ",383,"push away","push away donald"
"away","away",-1,"ADV",39,"ADVMOD",383,"away donald","away donald rhetoric"
"donald","Donald",-1,"NOUN",46,"POSS",383,"donald rhetoric","donald rhetoric unfortunately"
"rhetoric","rhetoric",-1,"NOUN",43,"POBJ",383,"rhetoric unfortunately","rhetoric unfortunately lead"
"unfortunately","unfortunately",-1,"ADV",22,"ADVMOD",383,"unfortunately lead",NA
"lead","led",-1,"VERB",22,"CONJ",383,NA,NA
"mr.","Mr.",-1,"NOUN",1,"TITLE",384,"mr. trump",NA
"trump","Trump",-1,"NOUN",1,"ROOT",384,NA,NA
"i","I",-1,"PRON",3,"NSUBJ",385,"i respond",NA
"respond","respond",-1,"VERB",3,"XCOMP",385,NA,NA
"respond","respond",-1,"VERB",1,"ROOT",386,NA,NA
"secretary","secretary",-1,"NOUN",2,"NSUBJ",387,"secretary say","secretary say strongly"
"say","said",-1,"VERB",2,"ROOT",387,"say strongly","say strongly work"
"strongly","strongly",-1,"ADV",2,"ADVMOD",387,"strongly work","strongly work work"
"work","working",-1,"VERB",5,"PCOMP",387,"work work","work work many"
"work","working",-1,"VERB",2,"PARATAXIS",387,"work many","work many year"
"many","many",-1,"ADJ",17,"AMOD",387,"many year","many year great"
"year","years",-1,"NOUN",15,"POBJ",387,"year great","year great mess"
"great","greatest",-1,"ADJ",24,"AMOD",387,"great mess","great mess anyone"
"mess","mess",-1,"NOUN",21,"DOBJ",387,"mess anyone","mess anyone ever"
"anyone","anyone",-1,"NOUN",28,"NSUBJPASS",387,"anyone ever","anyone ever see"
"ever","ever",-1,"ADV",28,"ADVMOD",387,"ever see","ever see you"
"see","seen",-1,"VERB",24,"RCMOD",387,"see you","see you look"
"you","You",-1,"PRON",31,"NSUBJ",387,"you look","you look middle"
"look","look",-1,"VERB",31,"ROOT",387,"look middle","look middle east"
"middle","Middle",-1,"NOUN",35,"NN",387,"middle east","middle east total"
"east","East",-1,"NOUN",32,"POBJ",387,"east total","east total mess"
"total","total",-1,"ADJ",41,"AMOD",387,"total mess","total mess direction"
